"scrambleId";"competitionId";"eventId";"roundTypeId";"groupId";"isExtra";"scrambleNum";"scramble";"edge.targets";"corner.targets";"edge.twists";"corner.twists";"pairity"
4572;"MadridSpringOpen2014";"333bf";"f";"A";0;1;"B2 L2 R B2 R B2 F2 R U2 B' F L' D U2 B U2 R' D F D L B";10;4;1;2;"no pairity"
4573;"MadridSpringOpen2014";"333bf";"f";"A";0;2;"D2 B' D2 L2 F L2 U2 B F' R D F2 L D' B F L2 D' U F2 L2 U'";11;7;0;1;"pairity"
4574;"MadridSpringOpen2014";"333bf";"f";"A";0;3;"F2 U2 F2 U L2 U R2 D L2 B' R2 U2 L' B' L R' U F2 D R2 B";11;9;0;0;"pairity"
4575;"MadridSpringOpen2014";"333bf";"f";"A";1;1;"L2 D' B2 D L2 D2 B2 R2 B2 F' R' D2 B2 U F U L' B' L' F' L2 U2";11;9;1;0;"pairity"
4576;"MadridSpringOpen2014";"333bf";"f";"A";1;2;"U2 B F' U2 B L2 U2 B D R' D2 R2 B2 D U L' D' L D' B' L2";13;7;0;0;"pairity"
4577;"MadridSpringOpen2014";"333bf";"f";"B";0;1;"B2 R2 D2 L2 B D2 L2 B' L' R2 D' B U L' R' F R2 U' B R";12;4;0;0;"no pairity"
4578;"MadridSpringOpen2014";"333bf";"f";"B";0;2;"R2 U2 L2 U R2 F2 U' R2 U2 F' D2 L' D' B R2 F2 U B R2 F2 D2";12;6;0;1;"no pairity"
4579;"MadridSpringOpen2014";"333bf";"f";"B";0;3;"R' U2 R' F2 D2 B2 R F2 L D2 U2 F' U L B F D F D2 L' B'";11;7;0;0;"pairity"
4580;"MadridSpringOpen2014";"333bf";"f";"B";1;1;"D U2 F2 D' R2 B2 L2 U2 R B D' B' L R F L' B' U' L' U' B' L2";11;5;0;1;"pairity"
4581;"MadridSpringOpen2014";"333bf";"f";"B";1;2;"D2 L2 F2 R' F2 L' D2 R' F2 L' F' U L2 B2 L U' L2 D B2";11;7;0;0;"pairity"
4808;"DixonSpring2014";"333bf";"f";"A";0;1;"R' D2 R F2 R' U2 L2 D2 R' B' D' F2 D' F U2 B2 D2 R U' B R2";11;7;0;1;"pairity"
4809;"DixonSpring2014";"333bf";"f";"A";0;2;"R2 U2 R2 F' D2 R2 B R2 U' F' U2 L' F2 R2 U' L' R' B' D' F2 D";11;7;1;0;"pairity"
4810;"DixonSpring2014";"333bf";"f";"A";0;3;"L2 R2 D R2 F2 R2 U F2 U2 L U2 R2 F2 U2 F D2 R B L B' L";13;9;0;0;"pairity"
4811;"DixonSpring2014";"333bf";"f";"A";1;1;"U2 B2 R2 D2 L B2 L F2 L R B2 U L' U2 F' D' R' F D2 R' B' L2";10;8;1;0;"no pairity"
4812;"DixonSpring2014";"333bf";"f";"A";1;2;"L2 R2 D' U2 R2 F2 D2 B2 F L2 B D2 L D2 L2 D' R' U F' D2 B";13;7;0;0;"pairity"
4834;"YaleSpring2014";"333bf";"f";"A";0;1;"D' L2 B2 F2 D' U2 F2 D2 B2 L2 R B' R' U' L' F' D2 F2 D2 L2 D' B R";11;5;0;1;"pairity"
4835;"YaleSpring2014";"333bf";"f";"A";0;2;"F2 D' B2 D2 B2 D2 F2 R F' D' B' F' D' L2 F R' D U2 F' D'";12;6;0;1;"no pairity"
4836;"YaleSpring2014";"333bf";"f";"A";0;3;"U2 F L2 R2 B2 F' R2 B2 L' D2 F2 D B2 L' F2 D' U2 L2 B U' B' L2";11;5;1;1;"pairity"
4837;"YaleSpring2014";"333bf";"f";"A";1;1;"B D2 L2 F2 U2 R2 B2 R2 F D2 U' L B' R D B L' U2 F R' D2 L' F'";13;5;0;2;"pairity"
4838;"YaleSpring2014";"333bf";"f";"A";1;2;"F2 D U2 B2 R2 D F2 U' L2 B D U2 R F' L2 R' B' U' F' R' D";11;5;1;2;"pairity"
4978;"TulaOpen2014";"333bf";"1";"A";0;1;"B2 U' L2 R2 F2 D' U2 B2 R2 F2 R' B2 F L2 D' B2 D' R' D' L D2";11;7;1;0;"pairity"
4979;"TulaOpen2014";"333bf";"1";"A";0;2;"U2 B2 L F2 D2 L2 R' D2 L F' R' B2 U' B' D2 B2 L' U2 R' B2 L' F2";10;8;0;0;"no pairity"
4980;"TulaOpen2014";"333bf";"1";"A";0;3;"B2 L2 F' D2 R2 D2 L2 F D2 U2 L' R' D' L' R2 F' L2 R D F D'";11;7;0;0;"pairity"
4981;"TulaOpen2014";"333bf";"1";"A";1;1;"B2 R2 D2 B2 U2 B' D2 B R2 F L' D L B L' R B L' D' U' R' B' L'";12;6;0;1;"no pairity"
4982;"TulaOpen2014";"333bf";"1";"A";1;2;"L2 D2 R' U2 R2 U2 R F2 R U2 F2 D' L' F' R U' R F' L F2 U' L B";12;8;0;0;"no pairity"
4983;"TulaOpen2014";"333bf";"1";"B";0;1;"D2 R2 B L2 F' D2 L2 B F L D2 B R U' L B F U' R2 U B' L'";13;7;0;1;"pairity"
4984;"TulaOpen2014";"333bf";"1";"B";0;2;"U2 L2 R2 F2 R2 B' D2 B' U2 L F' L D L2 U2 R2 U' L2 F L' F2";11;3;0;4;"pairity"
4985;"TulaOpen2014";"333bf";"1";"B";0;3;"L2 U' L2 F2 U2 F2 D' U2 R2 B' D' F' D2 B2 R' F L' D L' U' B L' F";10;6;0;0;"no pairity"
4986;"TulaOpen2014";"333bf";"1";"B";1;1;"R2 U2 R2 B2 D2 R B2 L' B F2 D L' F2 L R' F2 U2 B F L'";10;6;2;1;"no pairity"
4987;"TulaOpen2014";"333bf";"1";"B";1;2;"F D2 U2 F' D2 R2 B' F' D2 U2 R F' D' L D' R2 U L2 B2 R' B L";11;5;0;1;"pairity"
4988;"TulaOpen2014";"333bf";"f";"A";0;1;"U' L2 R2 D' R2 B2 D' B2 D2 R2 U' L' B2 D F' L2 U2 R D F R' B R'";13;7;0;0;"pairity"
4989;"TulaOpen2014";"333bf";"f";"A";0;2;"F2 L' F' L2 U L2 U' B' U R B2 D2 F2 R D2 L' F2 B2 R L";11;7;0;0;"pairity"
4990;"TulaOpen2014";"333bf";"f";"A";0;3;"B2 R' B2 L2 D2 F2 U2 R D2 F2 L D' B2 R' D F' R' D B2 R2 B'";12;6;0;1;"no pairity"
4991;"TulaOpen2014";"333bf";"f";"A";1;1;"B2 F2 D R2 D' F2 U F2 L2 D' L D' F2 L2 R' F' U2 B2 U' B' R B R";11;9;1;0;"pairity"
4992;"TulaOpen2014";"333bf";"f";"A";1;2;"R2 U B2 D2 F2 R2 D' B2 D' U' F' D2 B' U' L U' B L2 R2 B L2 U";10;8;0;0;"no pairity"
5407;"Fenix2014";"333bf";"1";"A";0;1;"R' F2 R' F2 D2 R2 B2 D2 L B2 D F2 U F' R2 U B' U R2 U' L2 U2";10;4;1;1;"no pairity"
5408;"Fenix2014";"333bf";"1";"A";0;2;"F2 D L2 F2 D' B2 F2 D2 L2 B' D' F U' L B' D R D F2 L2 D' B R'";12;6;1;1;"no pairity"
5409;"Fenix2014";"333bf";"1";"A";0;3;"R2 D2 R2 D' F2 L2 B2 R2 D2 U' B' U2 B' L U R2 U2 B' L' D F2 L'";12;6;0;0;"no pairity"
5410;"Fenix2014";"333bf";"1";"A";1;1;"L' U2 R F2 L2 B2 L R2 U2 R F D B D B2 R U2 F D U2 R2 B'";12;6;0;1;"no pairity"
5411;"Fenix2014";"333bf";"1";"A";1;2;"L' U2 L B2 D2 F2 D2 L' D2 F2 U L2 F2 U' B U F U L B U L2";14;8;0;0;"no pairity"
5412;"Fenix2014";"333bf";"2";"A";0;1;"U' B2 D R2 U2 F2 R2 B2 D L F U R2 F' R B R' U' R' D' L B2";12;8;0;0;"no pairity"
5413;"Fenix2014";"333bf";"2";"A";0;2;"B2 F2 D2 F2 U L2 U' F2 R2 F2 L' D2 U' F2 L2 B' D2 U R' B' L";9;7;1;1;"pairity"
5414;"Fenix2014";"333bf";"2";"A";0;3;"U B2 U' R2 F2 U L2 U2 R2 U2 F' L' B U F2 D B2 L2 F' L2 D2";13;9;0;0;"pairity"
5415;"Fenix2014";"333bf";"2";"A";1;1;"B2 D U L2 F2 U' B2 F2 R U2 F2 R' U L F2 L2 U2 R F L' F'";11;7;0;0;"pairity"
5416;"Fenix2014";"333bf";"2";"A";1;2;"L2 D F2 L2 D2 R2 U L2 R2 D2 L F2 D F' D L2 R2 F' L' U B'";12;8;0;0;"no pairity"
5417;"Fenix2014";"333bf";"f";"A";0;1;"L2 B2 L2 D B2 U' R2 B2 D2 B' D2 L' R' D2 R' D2 B F2 D' F2 L B2";11;7;1;0;"pairity"
5418;"Fenix2014";"333bf";"f";"A";0;2;"F2 U B2 U' B2 U R2 D2 R2 F' R2 D' F' U2 L F2 R B2 R F' L' F";10;6;0;1;"no pairity"
5419;"Fenix2014";"333bf";"f";"A";0;3;"L2 B' D2 R2 D2 R2 U2 B' F' D' U' L U2 R B' L2 D R B L B";11;5;1;1;"pairity"
5420;"Fenix2014";"333bf";"f";"A";1;1;"L' F2 L F2 R' B2 R2 B2 L2 U' F2 D U2 L F2 L F R B' D L B2";10;8;0;0;"no pairity"
5421;"Fenix2014";"333bf";"f";"A";1;2;"D' L2 U R2 U L2 B2 R2 B U' L' B2 U2 L2 B R' F D2 F' U L2 U'";12;6;0;0;"no pairity"
5562;"SwissOpen2014";"333bf";"1";"A";0;1;"R' F2 L2 U2 B2 R B2 R D2 B L2 U2 L2 D R' F' U2 L D U L2";10;8;0;0;"no pairity"
5563;"SwissOpen2014";"333bf";"1";"A";0;2;"D2 L2 R2 B2 U2 B R2 D2 U2 F D L2 D' R2 B R' D2 B' U2 B2 L B2";10;6;0;1;"no pairity"
5564;"SwissOpen2014";"333bf";"1";"A";0;3;"L2 U2 B2 L2 D2 B' F2 D2 L' D2 L' U' B R' D2 U F' U R' D";9;7;2;1;"pairity"
5565;"SwissOpen2014";"333bf";"1";"A";1;1;"B' U2 B R2 F' R2 F' R2 F2 U2 L' F2 U' R' F2 U' R' U' B L B2";8;6;2;1;"no pairity"
5566;"SwissOpen2014";"333bf";"1";"A";1;2;"U2 F2 L' B2 U2 L R2 B2 D' B F U' B2 R D' R U2 R' U' B R'";13;7;0;0;"pairity"
5567;"SwissOpen2014";"333bf";"1";"B";0;1;"U2 F2 D R2 D R2 B2 F2 U' R2 U2 F L' R' U' B2 F2 L' D2 B U' L2 U'";11;7;0;0;"pairity"
5568;"SwissOpen2014";"333bf";"1";"B";0;2;"F L2 D2 L2 R2 B' U2 F2 L' D L B' D' B R2 F2 D U2 R' B'";11;7;1;0;"pairity"
5569;"SwissOpen2014";"333bf";"1";"B";0;3;"L B2 R' B2 R2 F2 R' U2 R2 B2 U' F L U' F R2 F' D' L' U B";13;7;0;1;"pairity"
5570;"SwissOpen2014";"333bf";"1";"B";1;1;"D B2 D R2 D' U' B2 U R' D U' F' L D R U2 L' R2 B D";13;7;0;0;"pairity"
5571;"SwissOpen2014";"333bf";"1";"B";1;2;"U R2 D' B2 U R2 F2 L2 D2 L' D' U R2 U2 F' U' B' L' R2 B2 D2";12;8;1;0;"no pairity"
5572;"SwissOpen2014";"333bf";"f";"A";0;1;"R2 B2 U2 B2 U B2 U' B2 F2 R2 D R F' D2 R D' L2 B' D B2 L' B";13;7;0;1;"pairity"
5573;"SwissOpen2014";"333bf";"f";"A";0;2;"F2 U' B2 D2 B2 F2 R2 U R2 D L' R' B D' F R U' B' L' D' B R2";12;8;0;0;"no pairity"
5574;"SwissOpen2014";"333bf";"f";"A";0;3;"D2 B2 F' L2 R2 D2 F2 L2 B' R2 D2 R' D F U R2 F2 D' B F2 D2 B'";13;5;0;3;"pairity"
5575;"SwissOpen2014";"333bf";"f";"A";1;1;"D2 F2 D2 R' U2 L' U2 R B2 L' B' L' F2 D U R B' L' D2 F2 D";12;6;0;0;"no pairity"
5576;"SwissOpen2014";"333bf";"f";"A";1;2;"R2 D B2 R2 U2 L2 D2 F2 D2 F R' D2 U L B' F' R' D2 R' U2 L2";11;7;0;0;"pairity"
5745;"GuateRubik2014";"333bf";"f";"A";0;1;"L B2 R2 U2 F2 U2 L' B2 L' B2 D' F' R F L B U B2 D2 U2 L'";13;7;0;0;"pairity"
5746;"GuateRubik2014";"333bf";"f";"A";0;2;"R2 U2 L' U2 B2 L' F2 L U2 B2 U' L R' D2 U' B R D' F' U B' L'";12;2;1;3;"no pairity"
5747;"GuateRubik2014";"333bf";"f";"A";0;3;"D2 R2 B2 D2 R2 U' B2 U2 F R B2 F R U' B D' U2 R2 U' B' L";13;7;0;1;"pairity"
5748;"GuateRubik2014";"333bf";"f";"A";1;1;"U2 B2 U2 L' D2 L' R2 F2 R D2 U2 F' R2 D L' R' F' R B D2 F L";10;4;2;2;"no pairity"
5749;"GuateRubik2014";"333bf";"f";"A";1;2;"L2 U2 F2 R2 D R2 U2 B' D' U L R2 U F R' U' B2 F' D'";11;7;0;1;"pairity"
6053;"TelesisBlindfoldOpen2014";"333bf";"1";"A";0;1;"D2 R2 B' R2 B' U2 L2 R2 B U F D' R B2 R' U2 F' R' U R' D";11;5;0;2;"pairity"
6054;"TelesisBlindfoldOpen2014";"333bf";"1";"A";0;2;"B' L2 F' U2 F D2 R2 D2 B R2 U' B2 U2 B U' R D2 B L2 U L2";12;6;0;1;"no pairity"
6055;"TelesisBlindfoldOpen2014";"333bf";"1";"A";0;3;"F2 U' L2 D F2 U' B2 D' L2 U2 R' D' R2 U2 L2 R' B U2 B2 L' B R'";15;7;0;0;"pairity"
6056;"TelesisBlindfoldOpen2014";"333bf";"1";"A";1;1;"L2 F L2 F R2 F2 L2 B2 D2 L' D' U2 R F' D' U' R' D L U2 B";12;6;0;1;"no pairity"
6057;"TelesisBlindfoldOpen2014";"333bf";"1";"A";1;2;"B L2 D2 F2 L2 F' R2 B L2 B U2 L U B' D2 L' R D' L F' L2 D'";11;7;0;2;"pairity"
6058;"TelesisBlindfoldOpen2014";"333bf";"1";"B";0;1;"U2 R2 D' L2 R2 F2 R2 D F R' D B D' F U' B U B' L' B R2";10;6;2;2;"no pairity"
6059;"TelesisBlindfoldOpen2014";"333bf";"1";"B";0;2;"L2 U2 B2 F' L2 B' L2 U2 B2 D2 U L' B2 D2 U' L U' L D2 F L2";11;7;0;1;"pairity"
6060;"TelesisBlindfoldOpen2014";"333bf";"1";"B";0;3;"F2 U2 F2 U2 L2 U2 L' D2 L' F2 R B L R2 F' U' R' B' D L' U' B' L'";12;8;0;0;"no pairity"
6061;"TelesisBlindfoldOpen2014";"333bf";"1";"B";1;1;"R2 U2 L' D2 U2 B2 R' U2 L' B2 L2 U L2 R2 B L2 D' L R' B2 D";11;7;1;1;"pairity"
6062;"TelesisBlindfoldOpen2014";"333bf";"1";"B";1;2;"F2 R2 U2 F2 D' B2 R2 D' L2 D' F' D' L R' U B F' R' B' D U2 L B2";12;6;2;0;"no pairity"
6063;"TelesisBlindfoldOpen2014";"333bf";"1";"C";0;1;"F2 D2 B2 U L2 D2 B2 U2 L' B U2 F' D2 F2 L R' U F' D2 L";13;7;0;0;"pairity"
6064;"TelesisBlindfoldOpen2014";"333bf";"1";"C";0;2;"L2 D F2 D R2 U' B2 F2 U2 B U' L2 D B L' D' R2 B R B2 L B2";10;8;1;0;"no pairity"
6065;"TelesisBlindfoldOpen2014";"333bf";"1";"C";0;3;"D' B2 D L2 B2 R2 F2 D' U2 B2 F R2 D U' B' U2 R F2 R2 F2 U L2 U2";11;7;0;1;"pairity"
6066;"TelesisBlindfoldOpen2014";"333bf";"1";"C";1;1;"R2 B2 D B2 D' F2 D' L' D' R2 D F L' D B' F' L D B";12;8;0;0;"no pairity"
6067;"TelesisBlindfoldOpen2014";"333bf";"1";"C";1;2;"D' U' R2 F2 L2 F2 D B2 U B2 F R' D2 B D' R' U B' D L U2 L' F";11;5;0;2;"pairity"
6068;"TelesisBlindfoldOpen2014";"333bf";"1";"D";0;1;"R2 D2 B U2 F2 R2 B U2 R' F' L2 F' R' B' U L2 B F' U2 B R'";12;8;0;0;"no pairity"
6069;"TelesisBlindfoldOpen2014";"333bf";"1";"D";0;2;"B D2 L2 D2 F2 U2 F L2 D2 B U2 R' D' B2 L' D2 L2 D2 F L D B R'";13;7;0;0;"pairity"
6070;"TelesisBlindfoldOpen2014";"333bf";"1";"D";0;3;"U2 R2 B2 R2 B2 D F2 U' F' L' R2 D2 R F' L2 U' B2 L' D2";12;8;1;0;"no pairity"
6071;"TelesisBlindfoldOpen2014";"333bf";"1";"D";1;1;"D2 R2 B D2 U2 F L2 F U2 B L' U' L' R2 B R' D2 F2 D' F2 L2";10;6;2;1;"no pairity"
6072;"TelesisBlindfoldOpen2014";"333bf";"1";"D";1;2;"R2 D' U R2 D F2 U' B2 L2 R U B' F2 R' U2 F2 D B2 D F2 L2 U2";10;8;1;0;"no pairity"
6073;"TelesisBlindfoldOpen2014";"333bf";"1";"E";0;1;"F2 U' B2 D F2 D' R2 D' L2 D F L' D2 L2 U B' U2 B F2 R2 B' L";10;6;1;1;"no pairity"
6074;"TelesisBlindfoldOpen2014";"333bf";"1";"E";0;2;"D2 B2 L2 U2 R2 D2 L B2 F' D' U L D' R2 U' L U' B2 L2";11;7;0;0;"pairity"
6075;"TelesisBlindfoldOpen2014";"333bf";"1";"E";0;3;"L2 F2 L2 U2 B' L2 R2 F2 L2 U B R2 U R2 D L D2 B F' R2 D2";12;8;1;0;"no pairity"
6076;"TelesisBlindfoldOpen2014";"333bf";"1";"E";1;1;"F' U2 L2 B' R2 F2 D2 B R2 U2 L' U2 R' U L' U2 L' R2 F' L' D L2";11;5;1;1;"pairity"
6077;"TelesisBlindfoldOpen2014";"333bf";"1";"E";1;2;"L' R' D2 B2 R' B2 U2 L F R2 U' F' D U' F2 L' R2 B2 L' D'";14;6;0;1;"no pairity"
6078;"TelesisBlindfoldOpen2014";"333bf";"f";"A";0;1;"D2 F U2 F2 R2 B U2 B2 R2 F2 R D B' R U' F R2 D' U L' F'";12;6;0;2;"no pairity"
6079;"TelesisBlindfoldOpen2014";"333bf";"f";"A";0;2;"R2 F L2 F' D2 F R2 B' R2 U2 L' D' U2 F' U2 L B' D U L F L2 U2";13;9;0;0;"pairity"
6080;"TelesisBlindfoldOpen2014";"333bf";"f";"A";0;3;"D2 L U2 R B2 L U2 F2 L' U' R' B F2 R2 D L R2 D2 B' F' D'";10;8;0;0;"no pairity"
6081;"TelesisBlindfoldOpen2014";"333bf";"f";"A";1;1;"B2 L2 U L2 F2 D2 U' R2 U' B2 U' F' U2 L' F' D F' R2 F R D'";12;6;0;1;"no pairity"
6082;"TelesisBlindfoldOpen2014";"333bf";"f";"A";1;2;"F' D2 B U2 R2 F2 U2 F' L2 D' F' R D2 B2 L2 R' B' U' R' U' L B";13;7;0;0;"pairity"
6176;"HoChiMinhCubic2014";"333bf";"f";"A";0;1;"L U2 R B2 L R' D2 L F2 U F' L B' F2 U L' U2 B D2 F L2 U2";11;7;0;1;"pairity"
6177;"HoChiMinhCubic2014";"333bf";"f";"A";0;2;"R' U2 F2 R2 U2 L' U2 F2 L2 U' L' F D2 F' D2 L' R B2 R2 U2 L B";10;8;1;0;"no pairity"
6178;"HoChiMinhCubic2014";"333bf";"f";"A";0;3;"B2 R F2 L D2 R D2 L F U F' U2 L D R' D U2 R U L2 U'";14;8;0;0;"no pairity"
6179;"HoChiMinhCubic2014";"333bf";"f";"A";1;1;"R2 F L2 D2 F' D2 B D2 F L U' B' R2 F' L' R2 F' L R' D2 L' F";10;8;1;0;"no pairity"
6180;"HoChiMinhCubic2014";"333bf";"f";"A";1;2;"L2 B2 L2 D' L2 B2 D2 U F R D' F' L2 F' R2 F2 L U' B U2 L2 U";11;7;0;0;"pairity"
6458;"RumiaOpen2014";"333bf";"1";"A";0;1;"B' D2 F' R2 B D2 B' R2 D2 B' L2 U' L U2 F' R F' U' R U' B2 L2 U";12;8;0;0;"no pairity"
6459;"RumiaOpen2014";"333bf";"1";"A";0;2;"L2 R2 F' R2 D2 B L2 R2 B U2 L' D' F' R U2 B' L R D F2 R' D";11;5;0;1;"pairity"
6460;"RumiaOpen2014";"333bf";"1";"A";0;3;"U2 R U2 R F2 L2 D2 F2 R' D2 U B U2 B' L2 F' D' R2 F2 L";11;7;0;0;"pairity"
6461;"RumiaOpen2014";"333bf";"1";"A";1;1;"U2 R B2 R B2 R' B2 R U2 L2 D U2 B' R2 B2 U2 L D F L2 F' L2 U'";11;7;0;0;"pairity"
6462;"RumiaOpen2014";"333bf";"1";"A";1;2;"U L2 D U2 R2 U R2 B F' L' U F' L R2 B' F' D'";10;8;0;0;"no pairity"
6463;"RumiaOpen2014";"333bf";"f";"A";0;1;"D' B2 D' R2 F2 L2 B2 U L2 B2 U R U R' B L R F' D R U' L2 U2";10;8;2;0;"no pairity"
6464;"RumiaOpen2014";"333bf";"f";"A";0;2;"R2 B' D2 L2 F L2 B' U2 B' U2 R' D' B' L' B2 F2 U L2 B2 F' U' L' F2";12;8;0;0;"no pairity"
6465;"RumiaOpen2014";"333bf";"f";"A";0;3;"D2 R2 D2 F2 L' D2 B2 L2 R' F2 L' B' F2 L D' B D' L' U' R2 F' L' F'";11;7;1;1;"pairity"
6466;"RumiaOpen2014";"333bf";"f";"A";1;1;"D F2 U' B2 L2 D' B2 U' B2 R2 F2 L U' L' R' U F2 L' R2 U2 B L' F2";12;6;0;2;"no pairity"
6467;"RumiaOpen2014";"333bf";"f";"A";1;2;"R U2 L' B2 R2 U2 R' D2 R2 B2 R2 F U L R2 F2 L' U F2 U' B' L'";9;7;1;0;"pairity"
6720;"VirginiaOpenSpring2014";"333bf";"1";"A";0;1;"D2 L2 U2 L' F2 D2 L' D2 B' U' L2 U R B2 U R F2 D F' L' F'";10;8;1;0;"no pairity"
6721;"VirginiaOpenSpring2014";"333bf";"1";"A";0;2;"B2 U2 R2 D2 L' B2 R' F2 D2 L D' L' B' U' B' R B D L U' L2 U";12;4;0;2;"no pairity"
6722;"VirginiaOpenSpring2014";"333bf";"1";"A";0;3;"D' L2 F2 L2 R2 D2 L2 U' F2 R F D' L' B U L2 F' R' B L B";11;7;1;1;"pairity"
6723;"VirginiaOpenSpring2014";"333bf";"1";"A";1;1;"U2 R2 F2 R2 B R2 F U2 L F' L2 D B2 R' D' L' B D2 U B' L2";13;7;0;0;"pairity"
6724;"VirginiaOpenSpring2014";"333bf";"1";"A";1;2;"U2 B' L2 F' U2 B2 U2 F U' F' U' B2 D' U2 B L D' L F' L' F2";11;7;0;0;"pairity"
6725;"VirginiaOpenSpring2014";"333bf";"1";"B";0;1;"D' F2 U' L2 F2 D U F2 U2 L D F2 L' U R2 B R' U L2 B' L2";10;8;1;0;"no pairity"
6726;"VirginiaOpenSpring2014";"333bf";"1";"B";0;2;"U2 L2 F2 L2 B' L2 R2 U2 F' L' R' D' B2 F D2 R U' L' D' F2 L' F";12;6;1;0;"no pairity"
6727;"VirginiaOpenSpring2014";"333bf";"1";"B";0;3;"L2 R2 F2 U' L2 F2 D B2 F2 U F' D R' U' L' F R2 D' F' D' U2 L' F";12;8;0;0;"no pairity"
6728;"VirginiaOpenSpring2014";"333bf";"1";"B";1;1;"U B2 D F2 U2 L2 U2 L2 B F2 U' F R D U F R2 F R D2 L' F";13;9;0;0;"pairity"
6729;"VirginiaOpenSpring2014";"333bf";"1";"B";1;2;"U2 B2 R2 D' L2 U' R2 U2 F' R2 F' D' B2 R' B2 U' L2 F' D2 L' F";12;8;0;0;"no pairity"
6730;"VirginiaOpenSpring2014";"333bf";"f";"A";0;1;"U2 B2 L2 U2 F2 R2 D F2 D' R2 U' F D L' B L' B U' B U L2 B' L2";9;7;1;0;"pairity"
6731;"VirginiaOpenSpring2014";"333bf";"f";"A";0;2;"U2 L2 F2 L2 D' R2 D' B2 F' L D2 L' D' U2 R U2 B2 F U B R'";13;7;0;1;"pairity"
6732;"VirginiaOpenSpring2014";"333bf";"f";"A";0;3;"D L2 U R2 F2 R2 D2 B2 D' R2 U2 F U2 L' U' R D' U' R F' D2";11;9;0;0;"pairity"
6733;"VirginiaOpenSpring2014";"333bf";"f";"A";1;1;"D' U' F2 L2 D' U2 L2 R2 F' U L F2 U2 B' R' F' L U B R D";14;8;0;0;"no pairity"
6734;"VirginiaOpenSpring2014";"333bf";"f";"A";1;2;"F' D2 F2 L2 B U2 F' R2 U2 R U2 R D2 R2 D2 R' D' F L' U' L2 U2";10;6;1;1;"no pairity"
7183;"JakartaCubeDay2014";"333bf";"f";"A";0;1;"D' U' B2 L2 D' L2 U L2 F2 L2 B' U R B' D2 L U R2 F D' B R'";12;8;1;0;"no pairity"
7184;"JakartaCubeDay2014";"333bf";"f";"A";0;2;"F L2 B R2 B F' D2 L2 D2 F D' R D' L D B L' D' R F U2 B";10;6;0;0;"no pairity"
7185;"JakartaCubeDay2014";"333bf";"f";"A";0;3;"U' B2 F2 D L2 D2 B2 D' B2 D' F' U2 B' R D U' F R D' U L2 B";12;8;1;0;"no pairity"
7186;"JakartaCubeDay2014";"333bf";"f";"A";1;1;"D2 B2 D2 B2 L2 U L2 D F L' F2 R B L R' U L2 D' U B R2";12;6;0;0;"no pairity"
7187;"JakartaCubeDay2014";"333bf";"f";"A";1;2;"U2 F2 U' R2 B2 D R2 U F2 L2 U R B' L B U' L' D' B' L' U'";12;8;1;0;"no pairity"
7233;"CherryBlossomViewing2014";"333bf";"f";"A";0;1;"B' R2 B' L2 R2 D2 F2 L2 B' U2 R' B' R2 B' D F2 U' R' B F2 L' F";12;8;0;0;"no pairity"
7234;"CherryBlossomViewing2014";"333bf";"f";"A";0;2;"U2 B2 R F2 R' D2 B2 D2 B2 R' D2 F' R2 D B L2 B2 U F D L B'";11;7;1;0;"pairity"
7235;"CherryBlossomViewing2014";"333bf";"f";"A";0;3;"U2 L2 U2 B' U2 F2 R2 F' R2 U' F L2 F D2 F L B' D' R' F2 L B";10;8;1;0;"no pairity"
7236;"CherryBlossomViewing2014";"333bf";"f";"A";1;1;"U2 F' L2 F R2 D2 B L' R2 U' L' B R D2 F2 D' B2 R2 U L' F2";11;7;0;1;"pairity"
7237;"CherryBlossomViewing2014";"333bf";"f";"A";1;2;"L2 D F2 D2 B2 U' B2 L2 U F L2 U2 L' B R B' F' L2 D B' F2 L2 U2";11;7;1;1;"pairity"
7481;"DeWilgOpen2014";"333bf";"f";"A";0;1;"F2 R D2 L2 D2 U2 L B2 D2 F2 U2 B' R' B2 F D2 F2 U B U2 B'";8;6;1;1;"no pairity"
7482;"DeWilgOpen2014";"333bf";"f";"A";0;2;"L2 D' R2 D F2 D2 U B2 L2 U L B' U2 B L R F2 U2 B' R2 B' L";10;8;1;0;"no pairity"
7483;"DeWilgOpen2014";"333bf";"f";"A";0;3;"B2 D' U' R2 D B2 D L2 F2 U2 B R B' U2 L' B' D R' F R B L";11;7;0;0;"pairity"
7484;"DeWilgOpen2014";"333bf";"f";"A";1;1;"L' F2 R D2 L2 U2 L2 R' D' U2 L' R2 D R B F' U' R2 D' L' F";11;7;0;1;"pairity"
7485;"DeWilgOpen2014";"333bf";"f";"A";1;2;"B2 U2 R' D2 L U2 L F2 D2 U' F2 L U' F2 R2 F' U R2 F' D' L2 U";11;5;0;2;"pairity"
7486;"DeWilgOpen2014";"333bf";"f";"B";0;1;"U2 L2 F2 R' U2 L2 B2 D2 L2 B2 U F D' R' D2 F' D R F U2 B' L";9;7;1;1;"pairity"
7487;"DeWilgOpen2014";"333bf";"f";"B";0;2;"R2 B2 U B2 U2 R2 B2 U' B2 D' R D2 U' F L2 B R' B D2 R F2 L2";12;8;1;0;"no pairity"
7488;"DeWilgOpen2014";"333bf";"f";"B";0;3;"D' L2 U2 R2 U2 R2 F2 L2 B2 D' L2 B' U F L2 R D B' L2 F2 L B'";12;8;0;0;"no pairity"
